ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2024,1,22609,1,18,1,1,202401226091001812,1,2,2,1,2,,2,47.0,2,2,9.0,8.0,1976.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,1,2,2,2,2,2,10,8,3,,,,,,,,,,,,,1,1022.30188396992
2024,1,22609,1,18,1,1,202401226091001813,1,3,3,1,2,,2,28.0,3,3,16.0,7.0,1995.0,1,,,,,,,,,,,,,,,,3312.0,6419.0,3,5,1,,5,1000.0,0.0,8.0,8.0,8.0,8.0,8.0,5.0,45.0,,45.0,1,,2,,2,2,4,2000,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,2000.0,,,,,,,,417,2000.0,2000.0,2417,1,1347.95167510499
2024,1,24146,1,95,1,1,202401241461009511,1,1,1,1,2,,2,55.0,1,1,26.0,10.0,1968.0,1,,,,,,,,,,,,,,,,5120.0,5610.0,2,,3,2,1,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,12.0,,12.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,4,,2,2,2,2,2,2,10,9,1,,,182,,,,,,,182.0,182.0,182,1,1195.03962444622
2024,1,24146,1,95,1,1,202401241461009512,1,2,3,1,2,,1,21.0,2,2,11.0,1.0,2003.0,1,,,,,,,,,,,,,,,,9112.0,8129.0,3,5,1,,2,50.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2,,2,2,4,1025,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,1025.0,,,,,,,,58,1025.0,1025.0,1083,1,1408.56461113962
2024,1,24146,1,95,1,1,202401241461009513,1,3,3,1,2,,1,25.0,3,3,31.0,8.0,1998.0,1,,,,,,,,,,,,,,,,8321.0,4922.0,2,,3,2,1,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,77.0,,77.0,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,1,,,1150,,,,,,,1150.0,1150.0,1150,1,1601.26844979921
2024,1,17515,1,2,1,1,202401175151000211,1,1,1,1,2,,1,46.0,1,2,21.0,9.0,1977.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,13,5,2,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,611.95467016204
2024,1,17515,1,2,1,1,202401175151000212,1,2,2,1,2,,2,43.0,2,2,24.0,5.0,1980.0,1,,,,,,,,,,,,,,,,4416.0,2420.0,3,5,1,,1,10.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,32.0,,40.0,2,40,2,,2,2,4,1025,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1025.0,,,,,,,,170,1025.0,1025.0,1195,1,742.178613167669
2024,1,17515,1,2,1,1,202401175151000213,1,3,3,1,2,,2,19.0,3,3,4.0,4.0,2004.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,714.921769603412
2024,1,17515,1,2,1,1,202401175151000214,1,4,3,1,2,,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,17648,1,95,1,1,202210176481009511,1,1,1,1,2,,1,55.0,1,1,1.0,11.0,1968.0,1,,,,,,,,,,,,,,,,4223.0,6190.0,2,,3,2,1,2.0,8.0,11.0,11.0,11.0,11.0,11.0,12.0,75.0,,75.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1450,150.0,,,,,,1600.0,1600.0,1600,1,280.68266261319
2024,1,17648,1,95,1,1,202210176481009512,1,2,2,1,2,,2,45.0,2,2,30.0,7.0,1978.0,1,,,,,,,,,,,,,,,,5212.0,4722.0,2,,3,2,1,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,,56.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,600,150.0,,,,,,750.0,750.0,750,1,258.172278735748
2024,1,17648,1,95,1,1,202210176481009514,1,3,3,1,2,,2,16.0,3,3,26.0,2.0,2007.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,1,1,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,1,2,2,2,2,10,7,2,,,,,,,,,,,,,1,327.910147003673
2024,1,17648,1,95,1,1,202210176481009515,1,4,3,1,2,,2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,29129,1,34,1,1,202401291291003411,1,1,1,1,2,,1,34.0,1,1,4.0,6.0,1989.0,1,,,,,,,,,,,,,,,,7127.0,4322.0,2,,3,2,1,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,,48.0,2,48,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,,,1900,,,,,,,1900.0,1900.0,1900,1,864.782095777112
2024,1,29129,1,34,1,1,202401291291003412,1,3,11,2,,2,2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,1,29129,1,34,1,1,202401291291003413,1,2,3,1,2,,1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,23924,1,58,1,1,202210239241005811,1,1,1,1,2,,1,57.0,1,1,12.0,5.0,1966.0,1,,,,,,,,,,,,,,,,7111.0,4100.0,2,,3,2,1,1.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,3,,2,2,2,2,2,2,1,1,1,,,2864,,,,,,,2864.0,2864.0,2864,1,669.533255893191
2024,1,23924,1,58,1,1,202210239241005812,1,2,2,1,2,,2,57.0,2,2,28.0,10.0,1966.0,1,,,,,,,,,,,,,,,,5213.0,4781.0,1,,3,2,1,3.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,72.0,,72.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,1,,,969,900.0,,,,,,1869.0,1869.0,1869,1,615.83756101645
2024,1,23924,1,58,1,1,202210239241005813,1,3,3,1,2,,1,28.0,3,7,4.0,8.0,1995.0,1,,,,,,,,,,,,,,,,9629.0,9609.0,3,5,3,2,1,2.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,36.0,,36.0,1,,2,,2,2,2,200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,866.0,,,,,,,,,866.0,866.0,866,1,825.178710801247
2024,1,23924,1,58,1,1,202210239241005814,1,4,3,1,2,,1,39.0,4,4,6.0,3.0,1984.0,1,,,,,,,,,,,,,,,,8173.0,1709.0,3,5,1,,4,140.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,39.0,,48.0,2,48,2,,2,2,3,860,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,8,1,1720.0,,,,,,,,450,1720.0,1720.0,2170,1,825.178710801247
2024,1,23924,1,58,1,1,202210239241005815,1,5,4,1,2,,2,25.0,5,5,26.0,1.0,1998.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,812.009920925785
2024,1,23924,1,58,1,1,202310239241005816,1,6,5,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,23924,1,58,1,1,202210239241005816,1,7,3,1,2,,2,34.0,7,7,25.0,3.0,1989.0,1,,,,,,,,,,,,,,,,9111.0,9700.0,6,,,,1,1.0,0.0,8.0,8.0,8.0,8.0,8.0,5.0,45.0,,45.0,1,,2,,2,2,4,1200,120.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1200.0,520,,,,,,,,1720.0,1720.0,1720,1,812.009920925785
2024,1,23924,1,58,1,1,202210239241005817,1,8,5,1,2,,2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,23924,1,58,1,1,202210239241005818,1,9,3,1,2,,2,30.0,9,9,17.0,7.0,1993.0,1,,,,,,,,,,,,,,,,5213.0,4781.0,3,5,2,2,1,3.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,40.0,1,,2,,2,2,4,850,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,8,1,850.0,,,,,,,,,850.0,850.0,850,1,812.009920925785
2024,1,23924,1,58,1,1,202210239241005819,1,10,5,1,2,,1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,23924,1,58,1,1,2022102392410058110,1,11,3,1,2,,1,32.0,11,11,1.0,12.0,1991.0,1,,,,,,,,,,,,,,,,7111.0,4100.0,3,5,3,2,1,2.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,40.0,1,,2,,2,2,2,600,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,2598.0,,,,,,,,,2598.0,2598.0,2598,1,825.178710801247
2024,1,47725,1,271,1,1,202401477251027111,1,1,1,1,2,,2,55.0,1,1,15.0,10.0,1968.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1143.95195594272
2024,1,47725,1,271,1,1,202401477251027112,1,2,6,1,2,,2,79.0,2,1,7.0,10.0,1944.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,3,3,,1,2,2,2,1,1,10,7,4,,,,,,,,,,,,,1,1143.95195594272
2024,1,2247202,1,32,1,1,20221022472021003211,1,1,1,1,2,,1,61.0,1,1,2.0,2.0,1962.0,1,,,,,,,,,,,,,,,,8189.0,7830.0,3,4,1,,5,3000.0,11.0,0.0,11.0,5.0,7.0,5.0,7.0,46.0,24.0,70.0,1,,2,,2,2,3,700,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,1,1400.0,,,,,,,,376,1400.0,1400.0,1776,1,643.615840210324
2024,1,2247202,1,32,1,1,20221022472021003212,1,2,2,1,2,,2,59.0,2,2,16.0,6.0,1964.0,1,,,,,,,,,,,,,,,,5212.0,4711.0,2,,2,2,1,2.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,66.0,,70.0,2,70,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,,,1300,300.0,,,,,,1600.0,1600.0,1600,1,591.998688306993
2024,1,2247202,1,32,1,1,20221022472021003213,1,3,3,1,2,,2,24.0,3,3,13.0,5.0,1999.0,1,,,,,,,,,,,,,,,,3123.0,4210.0,3,5,1,,4,200.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,54.0,,54.0,2,48,2,,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1800.0,,,,,,,,533,1800.0,1800.0,2333,1,751.910227772446
2024,1,21063,1,100,1,1,202301210631010011,1,1,1,1,2,,1,45.0,1,1,29.0,1.0,1978.0,1,,,,,,,,,,,,,,,,5414.0,8010.0,3,4,1,,4,500.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,72.0,5.0,77.0,1,,2,,2,2,4,1750,,,,,,1299.0,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1750.0,,,,,1299,,,452,3049.0,1750.0,3501,1,764.050732972272
2024,1,21063,1,100,1,1,202301210631010012,1,2,2,1,2,,2,34.0,2,2,8.0,8.0,1989.0,1,,,,,,,,,,,,,,,,9412.0,5610.0,3,5,2,2,1,3.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,35.0,,42.0,2,42,2,,2,2,2,125,60.0,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,,5,2,2,2,2,2,2,10,9,1,541.0,260,,,,,,,,801.0,801.0,801,1,926.640715458465
2024,1,21063,1,100,1,1,202301210631010013,1,3,3,1,2,,2,19.0,3,3,8.0,11.0,2004.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,892.60941817583
2024,1,21063,1,100,1,1,202301210631010014,1,4,3,1,2,,1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,21063,1,100,1,1,202301210631010015,1,5,3,1,2,,1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,21063,1,100,1,1,202301210631010016,1,6,6,1,2,,2,72.0,6,1,3.0,11.0,1951.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,1,2,1,2,2,2,10,7,4,,,,,,,,,,,,,1,702.774859568047
2024,1,19333,1,40,1,1,202301193331004011,1,1,1,1,2,,1,48.0,1,1,24.0,6.0,1975.0,1,,,,,,,,,,,,,,,,5141.0,9602.0,1,,2,2,1,2.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,86.0,,86.0,2,72,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1000,,,,,,,1000.0,1000.0,1000,1,544.12138845467
2024,1,2153301,1,46,1,1,20230121533011004611,1,1,1,1,2,,2,64.0,1,1,2.0,11.0,1959.0,1,,,,,,,,,,,,,,,,9111.0,9700.0,6,,,,1,1.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,35.0,,54.0,2,54,1,2,2,2,4,180,6.0,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,1,180.0,180,,,,,,,,360.0,360.0,360,1,594.741298873054
2024,1,17902,1,63,1,1,202401179021006312,1,1,1,1,2,,2,72.0,1,1,28.0,9.0,1951.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,567.512994289062
2024,1,17902,1,63,1,1,202401179021006313,1,2,3,1,2,,1,40.0,2,2,21.0,9.0,1983.0,1,,,,,,,,,,,,,,,,8322.0,4922.0,2,,3,2,1,1.0,11.0,8.0,12.0,12.0,12.0,12.0,12.0,79.0,,79.0,2,72,1,1,1,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1400,,,,,,,1400.0,1400.0,1400,1,760.4272143087
2024,1,17902,1,63,1,1,202401179021006314,1,3,3,1,2,,2,30.0,3,3,13.0,7.0,1993.0,1,,,,,,,,,,,,,,,,4223.0,8620.0,3,5,1,,2,30.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,40.0,1,,1,2,2,2,4,1050,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1050.0,,,,,,,,,1050.0,1050.0,1050,1,748.291774955095
2024,1,17902,1,63,1,1,202401179021006315,1,4,7,1,2,,2,65.0,4,4,7.0,2.0,1958.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,567.512994289062
2024,1,19826,1,50,1,1,202301198261005011,1,1,1,1,2,,2,43.0,1,1,22.0,6.0,1980.0,1,,,,,,,,,,,,,,,,2145.0,2100.0,3,5,1,,4,250.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,24.0,,48.0,2,48,2,,2,2,4,4000,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,4000.0,,,,,,,,999,4000.0,4000.0,4999,1,717.621499858968
2024,1,19826,1,50,1,1,202301198261005012,1,2,2,1,2,,1,43.0,2,1,6.0,8.0,1980.0,1,,,,,,,,,,,,,,,,2521.0,4100.0,3,5,1,,3,70.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,24.0,,40.0,2,40,2,,2,2,4,3500,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,3500.0,,,,,,,,,3500.0,3500.0,3500,1,729.259543309204
2024,1,19826,1,50,1,1,202301198261005013,1,3,3,1,2,,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,19826,1,50,1,1,202301198261005014,1,4,3,1,2,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,47318,1,21,1,1,202310473181002113,1,1,1,1,2,,2,28.0,1,1,20.0,6.0,1995.0,1,,,,,,,,,,,,,,,,4222.0,8220.0,3,5,1,,5,2000.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,40.0,1,,2,,2,2,4,1025,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,1,,2,1,2,2,2,2,10,7,1,1025.0,,,,,,,,50,1025.0,1025.0,1075,1,810.985620194864
2024,1,47318,1,21,1,1,202310473181002112,1,2,7,1,2,,2,18.0,2,2,28.0,1.0,2005.0,1,,,,,,,,,,,,,,,,4222.0,8220.0,3,5,1,,4,400.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,32.0,,40.0,2,40,2,,2,2,4,1025,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,1,2,2,2,2,10,7,1,1025.0,,,,,,,,,1025.0,1025.0,1025,1,781.201808332962
2024,1,47318,1,21,1,1,202310473181002111,1,3,7,1,1,,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,1,21009,1,46,1,1,202210210091004611,1,1,1,1,2,,1,26.0,1,1,26.0,5.0,1997.0,1,,,,,,,,,,,,,,,,4323.0,1104.0,3,5,1,,5,1000.0,5.0,0.0,8.0,8.0,8.0,8.0,8.0,45.0,,48.0,2,48,2,,2,2,4,1800,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,1800.0,,,,,,,,475,1800.0,1800.0,2275,1,846.040307146946
2024,1,21009,1,46,1,1,202210210091004612,1,2,2,1,2,,2,34.0,2,2,12.0,2.0,1989.0,1,,,,,,,,,,,,,,,,5212.0,4772.0,3,5,1,,1,6.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2,,2,2,4,1600,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1600.0,,,,,,,,,1600.0,1600.0,1600,1,832.538593051376
2024,1,21009,1,46,1,1,202210210091004613,1,3,3,1,2,,2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,21009,1,46,1,1,202301210091004614,1,4,3,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,27169,1,60,1,1,202301271691006011,1,1,1,1,2,,2,61.0,1,1,10.0,2.0,1962.0,1,,,,,,,,,,,,,,,,4224.0,9602.0,3,5,1,,2,25.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1516.0,,,,,,,,84,1516.0,1516.0,1600,1,582.319124142993
2024,1,27169,1,60,1,1,202301271691006012,1,2,3,1,2,,2,23.0,2,2,22.0,7.0,2000.0,1,,,,,,,,,,,,,,,,3431.0,7310.0,3,5,1,,1,9.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,4,1650,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1650.0,,,,,,,,,1650.0,1650.0,1650,1,739.616005776608
2024,1,19612,1,21,1,1,202310196121002111,1,1,1,1,2,,2,53.0,1,1,15.0,6.0,1970.0,1,,,,,,,,,,,,,,,,4416.0,4100.0,3,5,1,,1,15.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,30.0,10.0,48.0,2,48,1,1,1,2,4,1800,,,,,,150.0,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1800.0,,,,,150,,,450,1950.0,1800.0,2400,1,618.675064878263
